road,id,model_type,name,lat,lon,length,condition
N1,100724,bridge,LRP376a,21.4297884,92.0395945696,9.2,A
N1,100725,link,LRP384b,21.4298049,92.0392774,478.00000000000864,R
N1,100726,bridge,LRP377a,21.4294033629834,92.0318887491712,148.5,A
N1,100727,link,LRP385b,21.429443799999998,92.0316104,141.0000000000764,R
N1,100728,bridge,LRP377c,21.4303257834586,92.0296206984962,3.5,A
N1,100729,link,LRP385d,21.430416,92.02930490000001,105.9999999999377,R
N1,100730,bridge,LRP377d,21.4301539217391,92.0283434956521,10.3,A
N1,100731,link,LRP386a,21.429888199999997,92.02797159999999,0.0,R
N1,100732,bridge,LRP377f,21.426498621044,92.0238834076672,9.0,A
N1,100733,link,LRP386b,21.426249300000002,92.0235827,78.00000000003138,R
N1,100734,bridge,LRP378a,21.423063061512,92.0267879589347,4.5,C
N1,100735,link,LRP387a,21.4225549,92.0274438,397.0000000000482,R
N1,100736,bridge,LRP379a,21.4194017834586,92.031682906015,2.4,C
N1,100737,link,LRP388a,21.419110399999997,92.032416,0.0,R
N1,100738,bridge,LRP379b,21.4170232427616,92.0347260730512,7.2,B
N1,100739,link,LRP388b,21.4165,92.0353052,0.0,R
N1,100740,bridge,LRP379c,21.4161167631868,92.0359357093406,8.1,C
N1,100741,link,LRP388c,21.4156389,92.0367219,134.9999999999909,R
N1,100742,bridge,LRP380a,21.4142599314893,92.0386736859574,10.9,A
N1,100743,link,LRP389a,21.413583300000003,92.0393886,0.0,R
N1,100744,bridge,LRP380c,21.4124968430517,92.0395268517711,8.3,A
N1,100745,link,LRP389b,21.412055600000002,92.039583,220.00000000002728,R
N1,100746,bridge,LRP380e,21.4110029325153,92.0443379558282,8.3,B
N1,100747,link,LRP389e,21.4103056,92.0453052,56.99999999995953,R
N1,100748,bridge,LRP381a,21.4102488567901,92.0480366814814,2.2,B
N1,100749,link,LRP390a,21.41025,92.04805520000001,0.0,R
N1,100750,bridge,LRP381b,21.4102981858461,92.0496622239999,8.2,A
N1,100751,link,LRP390b,21.4103333,92.0508333,0.0,R
N1,100752,bridge,LRP381c,21.4099236838827,92.0518884435897,1.9,A
N1,100753,link,LRP390c,21.409416699999998,92.0531944,180.00000000000682,R
N1,100754,bridge,LRP382a,21.4088399161904,92.0550238095238,3.0,A
N1,100755,link,LRP391a,21.4079722,92.056,0.0,R
N1,100756,bridge,LRP382b,21.4079574071005,92.0560124923076,2.8,A
N1,100757,link,LRP391b,21.406722199999997,92.0570556,0.0,R
N1,100758,bridge,LRP382c,21.4063607143344,92.0580467784983,10.0,D
N1,100759,link,LRP391c,21.4058611,92.0594167,0.0,R
N1,100760,bridge,LRP383a,21.4041499171641,92.0618387037313,1.6,A
N1,100761,link,LRP392,21.4040556,92.06197220000001,156.99999999998226,R
N1,100762,bridge,LRP383b,21.402009374844,92.0647406251559,3.6,A
N1,100763,link,LRP392b,21.400888899999998,92.06586109999999,0.0,R
N1,100764,bridge,LRP383c,21.4001878992395,92.0660829174905,8.0,C
N1,100765,link,LRP392c,21.398694100000004,92.0665556,200.00000000004547,R
N1,100766,bridge,LRP384a,21.3950144227586,92.0675884137931,8.3,A
N1,100767,link,LRP393a,21.393333,92.068166,0.0,R
N1,100768,bridge,LRP384b,21.3908555107438,92.0684757008264,22.0,C
N1,100769,link,LRP393b,21.3891108,92.06869379999999,17.99999999997226,R
N1,100770,bridge,LRP385a,21.3888052,92.0689623,2.7,C
N1,100771,link,LRP394,21.388527399999997,92.0692771,0.0,R
N1,100772,bridge,LRP385b,21.3874538459459,92.0697162891891,2.7,B
N1,100773,link,LRP394a,21.3873052,92.0697771,0.0,R
N1,100774,bridge,LRP385c,21.386218603409,92.0702884892045,2.9,C
N1,100775,link,LRP394b,21.3858886,92.07044379999999,0.0,R
N1,100776,bridge,LRP385d,21.3856411333333,92.0704543196078,1.8,C
N1,100777,link,LRP394c,21.384583,92.07049930000001,0.0,R
N1,100778,bridge,LRP385e,21.3844064618421,92.0705223447368,2.8,B
N1,100779,link,LRP394d,21.3839441,92.0705827,0.0,R
N1,100780,bridge,LRP385f,21.3831050828947,92.0708809157894,1.8,B
N1,100781,link,LRP394e,21.3826938,92.0710271,197.99999999992224,R
N1,100782,bridge,LRP386a,21.3808422435754,92.0709982664804,0.8,A
N1,100783,link,LRP395,21.3796104,92.0706104,0.0,R
N1,100784,bridge,LRP386c,21.3793128,92.0704913857142,1.5,A
N1,100785,link,LRP395a,21.378916,92.07033270000001,0.0,R
N1,100786,bridge,LRP386d,21.3778510915584,92.0703548240259,2.2,C
N1,100787,link,LRP395b,21.377582699999998,92.0703604,38.99999999998727,R
N1,100788,bridge,LRP386e,21.3768882285714,92.0711223285714,1.5,A
N1,100789,link,LRP395d,21.3762216,92.07180490000002,164.99999999996362,R
N1,100790,bridge,LRP386g,21.3750850565217,92.0730282999999,2.4,C
N1,100791,link,LRP395f,21.3747771,92.0734993,64.99999999999773,R
N1,100792,bridge,LRP387a,21.3745372352601,92.0740615132948,1.3,A
N1,100793,link,LRP395h,21.374249300000002,92.07552709999999,15.99999999996271,R
N1,100794,bridge,LRP387c,21.3737957588607,92.0766236613924,1.3,C
N1,100795,link,LRP396a,21.373693799999998,92.07683270000001,82.99999999996999,R
N1,100796,bridge,LRP387d,21.3724168458515,92.0778930973799,1.3,C
N1,100797,link,LRP396c,21.3714993,92.07855490000001,0.0,R
N1,100798,bridge,LRP387e,21.3706902708737,92.0790672786407,1.3,A
N1,100799,link,LRP396d,21.3698327,92.0796104,0.0,R
N1,100800,bridge,LRP387f,21.3697436389312,92.0796434824427,1.3,A
N1,100801,link,LRP396e,21.3678882,92.0803327,0.0,R
N1,100802,bridge,LRP388b,21.367599241791,92.0804686731343,1.3,B
N1,100803,link,LRP396f,21.366943799999998,92.08077709999999,148.00000000002456,R
N1,100804,bridge,LRP388c,21.3649267960264,92.0813617278145,7.1,C
N1,100805,link,LRP397b,21.3644167,92.081416,0.0,R
N1,100806,bridge,LRP388d,21.3641002252199,92.0813316052785,1.3,B
N1,100807,link,LRP397c,21.3615,92.0806382,0.0,R
N1,100808,bridge,LRP388e,21.3613004264018,92.0805440936915,1.6,B
N1,100809,link,LRP397d,21.3580833,92.07902709999999,204.00000000000773,R
N1,100810,bridge,LRP389d,21.3562553024,92.0790827,4.0,A
N1,100811,link,LRP398c,21.35525,92.0790827,305.0000000000068,R
N1,100812,bridge,LRP390a,21.3500251952038,92.0784342935251,21.5,C
N1,100813,link,LRP399,21.3490552,92.07847159999999,338.0000000000223,R
N1,100814,bridge,LRP390c,21.3453322117757,92.0789703396261,11.3,C
N1,100815,link,LRP399c,21.3414997,92.0788327,390.9999999999627,R
N1,100816,bridge,LRP391c,21.3365566114155,92.0789637010654,2.3,B
N1,100817,link,LRP400b,21.3324716,92.0790827,354.00000000004184,R
N1,100818,bridge,LRP393a,21.3269177037394,92.0819708735826,45.6,C
N1,100819,link,LRP402,21.324666,92.084583,160.99999999994452,R
N1,100820,bridge,LRP393c,21.3237869258823,92.0857429782352,5.0,C
N1,100821,link,LRP402c,21.320749300000003,92.0893052,0.0,R
N1,100822,bridge,LRP394c,21.3205831278931,92.0894967632047,1.3,B
N1,100823,link,LRP403,21.3187493,92.0916108,216.9999999999277,R
N1,100824,bridge,LRP394e,21.3162096661991,92.0939592732117,49.3,C
N1,100825,link,LRP403d,21.3125,92.096333,295.99999999999227,R
N1,100826,bridge,LRP395a,21.308226843421,92.0972648315789,2.4,B
N1,100827,link,LRP404b,21.303972199999997,92.0967497,22.999999999967713,R
N1,100828,bridge,LRP396a,21.3035165189189,92.0968487459459,2.3,C
N1,100829,link,LRP405a,21.298944100000003,92.0976108,508.0000000000382,R
N1,100830,bridge,LRP398a,21.2887748,92.0999549688796,14.1,A
N1,100831,link,LRP407,21.2863608,92.1001667,275.0000000000341,R
N1,100832,bridge,LRP398d,21.2837382315436,92.1005546348993,10.3,A
N1,100833,link,LRP407b,21.282777512080536,92.10067986442951,609.0000000000373,R
N1,100834,bridge,LRP400a,21.2740057908634,92.1044223449799,14.0,A
N1,100835,link,LRP409,21.269582699999997,92.1066111,333.00000000002683,R
N1,100836,bridge,LRP400e,21.2676412724612,92.1091529913941,11.1,C
N1,100837,link,LRP409d,21.2646111,92.1134444,401.00000000001046,R
N1,100838,bridge,LRP402a,21.2600473697902,92.1189860875524,6.6,C
N1,100839,link,LRP411,21.2580278,92.1214438,0.0,R
N1,100840,bridge,LRP402c,21.2570550964285,92.1224165035714,17.0,A
N1,100841,link,LRP411a,21.256555600000002,92.122916,12.999999999919964,R
N1,100842,bridge,LRP403a,21.2552064351464,92.1243872108786,2.4,A
N1,100843,link,LRP411c,21.2550278,92.1245827,0.0,R
N1,100844,bridge,LRP403b,21.2538028,92.12659709,11.1,C
N1,100845,link,LRP411d,21.2537778,92.1266382,413.0000000000109,R
N1,100846,bridge,LRP403d,21.2504537,92.1307493,8.5,C
N1,100847,link,LRP412c,21.2504167,92.1307493,0.0,R
N1,100848,bridge,LRP404a,21.2489644871959,92.1328410912932,2.4,C
N1,100849,link,LRP412d,21.248082999999998,92.1341108,54.00000000003047,R
N1,100850,bridge,LRP404b,21.2457262593333,92.1373042073333,20.7,B
N1,100851,link,LRP413a,21.2447497,92.1389441,2685.0000000000023,R
N1,100852,bridge,LRP408a,21.2308784786138,92.1607571460396,2.0,A
N1,100853,link,LRP417,21.2283604,92.1617222,473.99999999998954,R
N1,100854,bridge,LRP409a,21.2215199757575,92.1617032590909,2.2,B
N1,100855,link,LRP418,21.2198049,92.1618611,0.0,R
N1,100856,bridge,LRP409b,21.218960082,92.162077758,10.9,C
N1,100857,link,LRP418a,21.2165556,92.1626944,0.0,R
N1,100858,bridge,LRP410a,21.2160115861386,92.1636641564356,2.0,A
N1,100859,link,LRP418b,21.215277800000003,92.16497220000001,0.0,R
N1,100860,bridge,LRP410b,21.2149359632653,92.1655512030612,1.8,A
N1,100861,link,LRP418c,21.2142778,92.166666,578.0000000000314,R
N1,100862,bridge,LRP411a,21.2063047283582,92.1700180179104,6.4,A
N1,100863,link,LRP420,21.2056389,92.1703327,0.0,R
N1,100864,bridge,LRP411b,21.2043409872865,92.1703567258064,2.2,A
N1,100865,link,LRP420a,21.2011389,92.170416,373.0000000000473,R
N1,100866,bridge,LRP412b,21.197632418584,92.1705772646017,38.7,C
N1,100867,link,LRP421,21.196944100000003,92.1707493,47.000000000025466,R
N1,100868,bridge,LRP412d,21.1953155305785,92.1705074661157,3.0,A
N1,100869,link,LRP421b,21.1925552,92.16972159999999,41.99999999997317,R
N1,100870,bridge,LRP413a,21.1907730988505,92.1680703199233,9.4,A
N1,100871,link,LRP421d,21.1906108,92.167916,173.00000000000182,R
N1,100872,bridge,LRP413b,21.1888919350109,92.1658773557987,15.4,D
N1,100873,link,LRP422a,21.186638600000002,92.1638056,569.0000000000168,R
N1,100874,bridge,LRP414a,21.1839744314735,92.1593026449213,1.2,A
N1,100875,link,LRP423a,21.178666,92.1574722,0.0,R
N1,100876,bridge,LRP415b,21.177417156701,92.1570372113402,3.1,B
N1,100877,link,LRP424,21.1761938,92.15661109999999,0.0,R
N1,100878,bridge,LRP415c,21.1754208098765,92.1562526135802,48.2,D
N1,100879,link,LRP424a,21.1742771,92.15572220000001,0.0,R
N1,100880,bridge,LRP416a,21.1724828063829,92.1552940329787,9.4,C
N1,100881,link,LRP424b,21.1718327,92.15513890000001,0.0,R
N1,100882,bridge,LRP416b,21.1703723502057,92.1547387765432,21.5,A
N1,100883,link,LRP424c,21.1698049,92.1545833,47.999999999944976,R
N1,100884,bridge,LRP416d,21.1688213638709,92.153662396129,9.4,B
N1,100885,link,LRP424e,21.168416,92.1532778,0.0,R
N1,100886,bridge,LRP416e,21.168232930909,92.1531459818181,3.0,A
N1,100887,link,LRP425,21.1677216,92.1527778,64.99999999999773,R
N1,100888,bridge,LRP416f,21.1666653482213,92.1523376486166,9.3,B
N1,100889,link,LRP425b,21.1652222,92.1521667,0.0,R
N1,100890,bridge,LRP417b,21.16498780625,92.152190071875,4.6,A
N1,100891,link,LRP425c,21.1649444,92.1521944,283.9999999999918,R
N1,100892,bridge,LRP417c,21.1619757444915,92.1523314669491,1.25,C
N1,100893,link,LRP425f,21.1604167,92.1525,0.0,R
N1,100894,bridge,LRP417d,21.1602045009259,92.1525257175926,3.0,A
N1,100895,link,LRP426,21.1595,92.15261109999999,93.99999999999409,R
N1,100896,bridge,LRP417e,21.1584534746478,92.1525195633802,3.0,C
N1,100897,link,LRP426c,21.1556389,92.1527778,216.9999999999277,R
N1,100898,bridge,LRP418a,21.1524632792452,92.1534145867924,9.4,C
N1,100899,link,LRP426e,21.1521944,92.15352779999999,198.00000000003593,R
N1,100900,bridge,LRP418b,21.1498906490706,92.1552156215613,15.2,C
N1,100901,link,LRP427a,21.147333,92.1574167,468.99999999993724,R
N1,100902,bridge,LRP419c,21.1425462548387,92.159429216129,3.3,B
N1,100903,link,LRP428a,21.1414997,92.1599167,60.99999999997863,R
N1,100904,bridge,LRP420a,21.1408647661691,92.1605222283582,15.4,C
N1,100905,link,LRP428c,21.1381108,92.1648611,0.0,R
N1,100906,bridge,LRP420e,21.1380664956896,92.1651978,1.2,A
N1,100907,link,LRP429,21.137971899999997,92.1659167,0.0,R
N1,100908,bridge,LRP420f,21.1379210829268,92.1663534195121,32.0,C
N1,100909,link,LRP429a,21.137832999999997,92.1671104,0.0,R
N1,100910,bridge,LRP421a,21.1376124564885,92.1680587053435,12.3,D
N1,100911,link,LRP429b,21.1375552,92.16830490000001,0.0,R
N1,100912,bridge,LRP421c,21.1373350498154,92.1700112125461,1.2,C
N1,100913,link,LRP429c,21.137221899999997,92.1708882,350.00000000002274,R
N1,100914,bridge,LRP421d,21.1366125359375,92.1745027796875,15.2,B
N1,100915,link,LRP430,21.136388600000004,92.1752493,31.999999999982265,R
N1,100916,bridge,LRP421f,21.1360412976525,92.1760569938967,4.8,A
N1,100917,link,LRP430b,21.135388600000002,92.1770827,0.0,R
N1,100918,bridge,LRP422a,21.1349149157894,92.1779379605263,1.3,C
N1,100919,link,LRP430c,21.133388600000004,92.1806938,449.99999999998863,R
N1,100920,bridge,LRP422c,21.1318968873563,92.1846917362069,4.7,B
N1,100921,link,LRP431b,21.130971600000002,92.18569409999999,0.0,R
N1,100922,bridge,LRP423a,21.1299737216216,92.1868158522522,1.2,C
N1,100923,link,LRP432,21.1269438,92.1902219,12.000000000057298,R
N1,100924,bridge,LRP424a,21.125103688724,92.1913674700296,6.4,D
N1,100925,link,LRP432b,21.1242771,92.1918886,40.99999999999682,R
N1,100926,bridge,LRP424b,21.1237604940298,92.1921588880597,3.35,A
N1,100927,link,LRP432d,21.1229993,92.1926663,0.0,R
N1,100928,bridge,LRP424c,21.1229108079646,92.1927223495575,13.0,C
N1,100929,link,LRP432e,21.122166,92.1931941,0.0,R
N1,100930,bridge,LRP424g,21.1215698917647,92.1935169658823,73.3,C
N1,100931,link,LRP432f,21.1214993,92.1935552,394.00000000000546,R
N1,100932,bridge,LRP425a,21.1184609383419,92.1962922290155,3.4,A
N1,100933,link,LRP433b,21.1175827,92.19666629999999,178.00000000005411,R
N1,100934,bridge,LRP425b,21.1159743461538,92.1970744923076,2.8,A
N1,100935,link,LRP433e,21.115833300000002,92.19713859999999,165.00000000002046,R
N1,100936,bridge,LRP425c,21.1145580496021,92.1980208315649,12.8,D
N1,100937,link,LRP434,21.1121111,92.2002778,0.0,R
N1,100938,bridge,LRP425e,21.1118930148936,92.2005928021276,1.2,A
N1,100939,link,LRP434a,21.1118611,92.2006389,0.0,R
N1,100940,bridge,LRP426a,21.1108101507936,92.2020956942857,1.2,A
N1,100941,link,LRP434b,21.1090556,92.2045278,0.0,R
N1,100942,bridge,LRP426c,21.108771344186,92.2048378697674,2.8,A
N1,100943,link,LRP434c,21.107833300000003,92.20586109999999,0.0,R
N1,100944,bridge,LRP426e,21.1078333,92.2061073045454,1.2,A
N1,100945,link,LRP434d,21.107833300000003,92.2069444,134.00000000001455,R
N1,100946,bridge,LRP427a,21.1052944333333,92.20739816,1.2,C
N1,100947,link,LRP435b,21.104361100000002,92.2075278,206.99999999999363,R
N1,100948,bridge,LRP427b,21.1020295703488,92.2079394552325,34.2,C
N1,100949,link,LRP435d,21.101277800000002,92.20813890000001,0.0,R
N1,100950,bridge,LRP427d,21.1005774145454,92.208578050909,3.0,A
N1,100951,link,LRP435e,21.099638600000002,92.2091667,0.0,R
N1,100952,bridge,LRP427e,21.0988710315789,92.2096579157894,1.2,A
N1,100953,link,LRP436,21.0975552,92.2105,27.999999999963165,R
N1,100954,bridge,LRP428a,21.0950312659147,92.2114600974937,2.7,A
N1,100955,link,LRP436b,21.0939441,92.2118611,36.000000000001364,R
N1,100956,bridge,LRP428c,21.0923827310126,92.2123111474683,4.2,A
N1,100957,link,LRP436d,21.0923052,92.2123333,0.0,R
N1,100958,bridge,LRP428d,21.0905260238297,92.2128845902127,2.7,A
N1,100959,link,LRP436e,21.090332999999998,92.2129444,144.00000000000546,R
N1,100960,bridge,LRP429a,21.088867034104,92.213695567052,1.2,A
N1,100961,link,LRP437a,21.0864997,92.21511109999999,67.99999999992679,R
N1,100962,bridge,LRP429d,21.0844125039525,92.2159198454545,14.0,A
N1,100963,link,LRP437c,21.0838608,92.21611109999999,0.0,R
N1,100964,bridge,LRP429f,21.0822419459459,92.2166012177177,1.2,A
N1,100965,link,LRP438,21.0811104,92.2169438,0.0,R
N1,100966,bridge,LRP430a,21.0804429857142,92.2174040714285,1.0,A
N1,100967,link,LRP438a,21.0803049,92.2174993,0.0,R
N1,100968,bridge,LRP430b,21.079224345977,92.2181232950191,1.0,A
N1,100969,link,LRP438b,21.0783327,92.2186382,59.00000000002592,R
N1,100970,bridge,LRP430c,21.077282565,92.2199300692307,3.0,A
N1,100971,link,LRP438d,21.0765549,92.2209993,0.0,R
N1,100972,bridge,LRP430d,21.0757171602316,92.2214353972973,6.1,C
N1,100973,link,LRP438e,21.0745271,92.22205490000002,0.0,R
N1,100974,bridge,LRP431a,21.0741777849315,92.2222489445205,5.8,A
N1,100975,link,LRP439,21.0735271,92.22261040000001,110.00000000001364,R
N1,100976,bridge,LRP431b,21.0724929467032,92.2235128087912,1.3,A
N1,100977,link,LRP439b,21.071666,92.22422159999999,0.0,R
N1,100978,bridge,LRP431c,21.071231875641,92.2242923685897,5.8,B
N1,100979,link,LRP439c,21.0691104,92.2246382,473.99999999998954,R
N1,100980,bridge,LRP432a,21.0650398482758,92.2245345498084,1.2,A
N1,100981,link,LRP440b,21.063000000000002,92.2254993,188.00000000004502,R
N1,100982,bridge,LRP432b,21.0598736617647,92.2263822093137,30.9,C
N1,100983,link,LRP440d,21.059777800000003,92.2263882,14.999999999986358,R
N1,100984,bridge,LRP433a,21.0579897631578,92.226509045614,1.2,C
N1,100985,link,LRP441,21.0565833,92.2266104,0.0,R
N1,100986,bridge,LRP433b,21.0562943527173,92.2266452831521,9.4,D
N1,100987,link,LRP441a,21.054972199999998,92.2268049,0.0,R
N1,100988,bridge,LRP433c,21.0542867597222,92.2274586981481,11.8,B
N1,100989,link,LRP441b,21.0513611,92.2302493,226.99999999997544,R
N1,100990,bridge,LRP434a,21.0508486063492,92.233513137037,1.2,C
N1,100991,link,LRP442b,21.0507222,92.2338608,327.99999999997453,R
N1,100992,bridge,LRP434b,21.0464598480314,92.23512063937,31.7,C
N1,100993,link,LRP442d,21.0446941,92.2356941,86.99999999998909,R
N1,100994,bridge,LRP435a,21.0422652012594,92.2367552062972,1.2,C
N1,100995,link,LRP443a,21.0407497,92.2374997,0.0,R
N1,100996,bridge,LRP435b,21.0404408514814,92.2376541207407,1.2,C
N1,100997,link,LRP443b,21.0363608,92.2396941,41.00000000005366,R
N1,100998,bridge,LRP436a,21.0340308457564,92.2407063719557,32.1,B
N1,100999,link,LRP444,21.0338608,92.24077740000001,435.9999999999786,R
N1,101000,bridge,LRP437a,21.0279544680791,92.2415858245762,4.4,A
N1,101001,link,LRP444c,21.026943799999998,92.2416941,0.0,R
N1,101002,bridge,LRP437b,21.0256598717703,92.2418041698564,2.9,A
N1,101003,link,LRP445,21.0249993,92.2418608,278.99999999999636,R
N1,101004,bridge,LRP438a,21.0198087471074,92.2428140276859,2.8,A
N1,101005,link,LRP446,21.0186104,92.2431386,0.0,R
N1,101006,bridge,LRP438b,21.0173417560386,92.2438384763284,2.8,A
N1,101007,link,LRP446a,21.016999300000002,92.24402740000001,0.0,R
N1,101008,bridge,LRP438c,21.015929034375,92.2447567,1.9,A
N1,101009,link,LRP446b,21.0150833,92.245333,697.9999999999791,R
N1,101010,bridge,LRP439a,21.0097686468354,92.2495377240506,45.6,C
N1,101011,link,LRP447b,21.0078889,92.251,201.00000000002183,R
N1,101012,bridge,LRP439c,21.0058252962264,92.252279838915,2.8,B
N1,101013,link,LRP448,21.0029444,92.2531944,0.0,R
N1,101014,bridge,LRP440a,20.9994058966292,92.2537214265168,12.5,C
N1,101015,link,LRP448a,20.9990274,92.2537778,586.9999999999891,R
N1,101016,bridge,LRP441a,20.9893582625336,92.2545712327493,29.9,C
N1,101017,link,LRP449a,20.987527399999998,92.2545556,277.00000000004366,R
N1,101018,bridge,LRP442a,20.9813317189461,92.2521134830717,1.2,C
N1,101019,link,LRP450a,20.9778049,92.25075,108.00000000000409,R
N1,101020,bridge,LRP443c,20.9759372216027,92.2499898655052,2.8,A
N1,101021,link,LRP451a,20.9697216,92.2485552,0.0,R
N1,101022,bridge,LRP444a,20.9691570827586,92.2486529011494,1.2,A
N1,101023,link,LRP452,20.9682771,92.2488052,0.0,R
N1,101024,bridge,LRP444b,20.967853415126,92.2489720949579,8.8,B
N1,101025,link,LRP452a,20.9673604,92.2491663,41.99999999997317,R
N1,101026,bridge,LRP444c,20.9655685949554,92.2508723928783,1.2,A
N1,101027,link,LRP452c,20.9648611,92.25152779999999,0.0,R
N1,101028,bridge,LRP444e,20.9641892820433,92.2518817702786,1.2,A
N1,101029,link,LRP452d,20.962277800000003,92.2528889,31.00000000000591,R
N1,101030,bridge,LRP445a,20.9614231446428,92.2532539928571,9.2,A
N1,101031,link,LRP453,20.9606389,92.2535,0.0,R
N1,101032,bridge,LRP445b,20.9599449953642,92.2537187390728,41.75,C
N1,101033,link,LRP453a,20.958083300000002,92.2543056,0.0,R
N1,101034,bridge,LRP445d,20.9571000129411,92.2546526588235,1.2,A
N1,101035,link,LRP453b,20.9566667,92.2548056,0.0,R
N1,101036,bridge,LRP446a,20.9549388422619,92.2555312529762,7.5,A
N1,101037,link,LRP453c,20.9538889,92.2559722,563.9999999999645,R
N1,101038,bridge,LRP446b,20.9491451322709,92.2584208880478,35.5,A
N1,101039,link,LRP454b,20.9482774,92.2589167,0.0,R
N1,101040,bridge,LRP446d,20.9481536869565,92.2592633282608,1.5,A
N1,101041,link,LRP454c,20.948138600000004,92.2593056,0.0,R
N1,101042,bridge,LRP447a,20.9470947924242,92.2597883075757,2.7,A
N1,101043,link,LRP454d,20.9459163,92.2603333,0.0,R
N1,101044,bridge,LRP447b,20.9458507925133,92.2603333,1.2,A
N1,101045,link,LRP455,20.9445552,92.2603333,99.00000000004638,R
N1,101046,bridge,LRP447c,20.9427885228723,92.260596812234,38.6,C
N1,101047,link,LRP455b,20.937388600000002,92.2623333,0.0,R
N1,101048,bridge,LRP448a,20.93730526,92.26237497,51.0,B
N1,101049,link,LRP455c,20.9371108,92.2624722,477.00000000008913,R
N1,101050,bridge,LRP448c,20.9324260319587,92.2636134,13.5,A
N1,101051,link,LRP456e,20.929666,92.2641111,37.00000000003456,R
N1,101052,bridge,LRP449d,20.9281373875,92.264301196875,34.8,C
N1,101053,link,LRP457,20.9270827,92.2644444,0.0,R
N1,101054,bridge,LRP449f,20.9253890280839,92.2649451585301,2.7,D
N1,101055,link,LRP457a,20.923888199999997,92.2653889,50.99999999998772,R
N1,101056,bridge,LRP450a,20.9209276456603,92.2674528079245,37.6,C
N1,101057,link,LRP457c,20.9195827,92.268416,72.00000000005957,R
N1,101058,bridge,LRP450c,20.9188881999999,92.26870765,1.2,A
N1,101059,link,LRP458,20.9187771,92.2687771,0.0,R
N1,101060,bridge,LRP450d,20.91799614,92.2691008942857,6.0,A
N1,101061,link,LRP458a,20.9176382,92.2692493,0.0,R
N1,101062,bridge,LRP450e,20.9167064980392,92.2698571431372,6.0,A
N1,101063,link,LRP458b,20.915722199999998,92.2704993,37.99999999995407,R
N1,101064,bridge,LRP451a,20.9153707224137,92.2707239706896,1.2,B
N1,101065,link,LRP458d,20.9136389,92.27186040000001,82.99999999996999,R
N1,101066,bridge,LRP451c,20.9126751559322,92.2727211220339,34.3,B
N1,101067,link,LRP458f,20.9123889,92.27297159999999,25.999999999953616,R
N1,101068,bridge,LRP451e,20.9116242986547,92.2733424008968,1.3,A
N1,101069,link,LRP459a,20.9088889,92.275166,47.00000000008231,R
N1,101070,bridge,LRP452a,20.908032127731,92.2756905852941,30.0,A
N1,101071,link,LRP459c,20.90675,92.2764993,0.0,R
N1,101072,bridge,LRP452d,20.9059771479674,92.2770855585365,2.8,A
N1,101073,link,LRP459d,20.9059444,92.2771104,0.0,R
N1,101074,bridge,LRP452e,20.9053051369863,92.2775738958904,2.8,A
N1,101075,link,LRP460,20.9048333,92.277916,17.00000000005275,R
N1,101076,bridge,LRP452f,20.9045718551546,92.2780768381443,17.5,C
N1,101077,link,LRP460b,20.9033333,92.2789438,0.0,R
N1,101078,bridge,LRP452i,20.9032027737864,92.2790446582524,6.1,A
N1,101079,link,LRP460c,20.9027222,92.279416,0.0,R
N1,101080,bridge,LRP452j,20.9018849327974,92.2798735897106,23.0,A
N1,101081,link,LRP460d,20.9003333,92.28072159999999,449.99999999998863,R
N1,101082,bridge,LRP453a,20.8970988542857,92.2850607666666,15.1,B
N1,101083,link,LRP461c,20.8969163,92.28544409999999,298.9999999999782,R
N1,101084,bridge,LRP454a,20.8950896142857,92.2879523785714,9.0,A
N1,101085,link,LRP461g,20.8948052,92.2881941,331.9999999999368,R
N1,101086,bridge,LRP454b,20.892271114035,92.2909840333333,9.0,B
N1,101087,link,LRP462a,20.8919163,92.29166629999999,76.00000000007867,R
N1,101088,bridge,LRP455a,20.8901584525606,92.2957180800539,37.3,B
N1,101089,link,LRP463a,20.8889163,92.2982497,405.99999999994907,R
N1,101090,bridge,LRP456a,20.8845667240506,92.2987158890295,1.5,A
N1,101091,link,LRP464b,20.882027100000002,92.29777740000002,0.0,R
N1,101092,bridge,LRP456c,20.8809852229698,92.2977774,35.9,C
N1,101093,link,LRP465,20.8782216,92.29777740000002,1828.0000000000314,R
N1,101094,sink,LRPE,20.8629167,92.29808299999999,0.0,R
